comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
14559,Wonosari wetan baru semenjak ada galian Blax cuvver  air selalu susah keluar meteran muter tapi yang keluar hanya angin aja..ini nama e merugikan konsumen,tapi keluar angin . nama merugikan konsumen,"['tapi', 'keluar', 'angin', '.', 'nama', 'merugikan', 'konsumen']",tapi keluar angin . nama rugi konsumen,Lainnya,Lainnya,0.4185338392102285,Negatif,0,0,Netral,
14563,Mohon maaf daerah dk.kupang dan sekitarx juga sekarang nyala airx kecil meski mlm hari  tapi tagihan semakin menyala jumlahx. Apalagi semenjak banyaknyaa pekerjaan gorong2 dimana2,tapi tagihan menyala . semenjak banyak pekerjaan gorong-gorong,"['tapi', 'tagihan', 'menyala', '.', 'semenjak', 'banyak', 'pekerjaan', 'gorong-gorong']",tapi tagih nyala . semenjak banyak kerja gorong-gorong,Harga,Air Tidak Mengalir,0.5707018354584253,Negatif,0,0,Netral,
14572,@adrianpratamaputra5 dampak pemasangan saluran drainase saat ini sedang dalam penanganan petugas. Informasi di postingan terbaru kami pak. Utk bantuan tangki air gratis silahkan telp ke call center bebas pulsa di 08001926666. 1 tangki utk 5-7 KK. -w,dampak pemasangan saluran drainase,"['dampak', 'pemasangan', 'saluran', 'drainase']",dampak pasang salur drainase,Pemasangan,Pemasangan,0.7698685857133827,Netral,-1,-1,Negatif,
14585,"@nabilahcchi Selamat pagi bu Nabilah, mohon maaf atas ketidaknyamanannya. Silahkan DM alamat lengkapnya bu. Sebagai informasi, saat ini di Petemon sedang ada proyek pemasangan saluran drainase. Utk bantuan tangki gratis sementara perbaikan pipa terdampak saluran, ibu dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w","sedang ada proyek pemasangan saluran drainase . bantuan tangki gratis perbaikan pipa dampak saluran , ibu menghubungi call center bebas pulsa . terima kasih","['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'bantuan', 'tangki', 'gratis', 'perbaikan', 'pipa', 'dampak', 'saluran', ',', 'ibu', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', '.', 'terima', 'kasih']","sedang ada proyek pasang salur drainase . bantu tangki gratis baik pipa dampak salur , ibu hubung call center bebas pulsa . terima kasih",Pelayanan,Pelayanan,0.5807171017574477,Netral,-2,-1,Negatif,
14586,"@nabilahcchi Selamat pagi bu Nabilah, mohon maaf atas ketidaknyamanannya. Silahkan DM alamat lengkapnya bu. Sebagai informasi, saat ini di Petemon sedang ada proyek pemasangan saluran drainase. Utk bantuan tangki gratis sementara perbaikan pipa terdampak saluran, ibu dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w","sedang ada proyek pemasangan saluran drainase . bantuan tangki gratis perbaikan pipa dampak saluran , ibu menghubungi call center bebas pulsa . terima kasih","['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'bantuan', 'tangki', 'gratis', 'perbaikan', 'pipa', 'dampak', 'saluran', ',', 'ibu', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', '.', 'terima', 'kasih']","sedang ada proyek pasang salur drainase . bantu tangki gratis baik pipa dampak salur , ibu hubung call center bebas pulsa . terima kasih",Pelayanan,Pelayanan,0.5807171017574477,Netral,-2,-1,Negatif,
14587,"@nabilahcchi Selamat pagi bu Nabilah, mohon maaf atas ketidaknyamanannya. Silahkan DM alamat lengkapnya bu. Sebagai informasi, saat ini di Petemon sedang ada proyek pemasangan saluran drainase. Utk bantuan tangki gratis sementara perbaikan pipa terdampak saluran, ibu dapat menghubungi call center bebas pulsa di 08001926666. Terima kasih -w","sedang ada proyek pemasangan saluran drainase . bantuan tangki gratis perbaikan pipa dampak saluran , ibu menghubungi call center bebas pulsa . terima kasih","['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'bantuan', 'tangki', 'gratis', 'perbaikan', 'pipa', 'dampak', 'saluran', ',', 'ibu', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', '.', 'terima', 'kasih']","sedang ada proyek pasang salur drainase . bantu tangki gratis baik pipa dampak salur , ibu hubung call center bebas pulsa . terima kasih",Pelayanan,Pelayanan,0.5807171017574477,Netral,-2,-1,Negatif,
14626,@rosniaputri.p selamat malam ibu Rosnia. Utk saat ini petemon sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis sementara dpt menghubungi call center bebas pulsa di 08001926666 / melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w,. selamat malam ibu rosnia . petemon,"['.', 'selamat', 'malam', 'ibu', 'rosnia', '.', 'petemon']",. selamat malam ibu rosnia . ton,Air Tidak Mengalir,Air Tidak Mengalir,0.5156227510257295,Negatif,0,0,Netral,
14626,@rosniaputri.p selamat malam ibu Rosnia. Utk saat ini petemon sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis sementara dpt menghubungi call center bebas pulsa di 08001926666 / melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w,sedang ada pemasangan saluran drainase . bantuan tangki gratis menghubungi call center bebas pulsa melalui aplikasi cis pdam fitur pengaduan . terima kasih,"['sedang', 'ada', 'pemasangan', 'saluran', 'drainase', '.', 'bantuan', 'tangki', 'gratis', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', 'melalui', 'aplikasi', 'cis', 'pdam', 'fitur', 'pengaduan', '.', 'terima', 'kasih']",sedang ada pasang salur drainase . bantu tangki gratis hubung call center bebas pulsa lalu aplikasi cis pdam fitur adu . terima kasih,Pelayanan,Pemasangan,0.6533427578074471,Netral,-2,-1,Negatif,
14638,@estangelina selamat malam ibu Estangelina. Silahkan telp ke call center bebas pulsa 24 jam utk pengaduan dan bantuan tangki sementara krn saat ini Petemon sedang ada pemasangan saluran drainase 🙏 -w,karena petemon,"['karena', 'petemon']",karena ton,Lainnya,Lainnya,0.5960502223298215,Negatif,0,0,Netral,
14647,"@sacchasii selamat pagi ibu Sacchasii, mohon maaf atas ketidaknyamanannya. Saat ini Petemon sedang ada proyek pemasangan saluran drainase. Utk bantuan tangki gratis selama gangguan air dpt menghubungi call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. Terima kasih -w","selamat pagi ibu sacchasii , mohon maaf ketidaknyamanan . petemon","['selamat', 'pagi', 'ibu', 'sacchasii', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'petemon']","selamat pagi ibu sacchasii , mohon maaf ketidaknyamanan . ton",Lainnya,Lainnya,0.5322570001653657,Netral,1,1,Positif,
14647,"@sacchasii selamat pagi ibu Sacchasii, mohon maaf atas ketidaknyamanannya. Saat ini Petemon sedang ada proyek pemasangan saluran drainase. Utk bantuan tangki gratis selama gangguan air dpt menghubungi call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS di fitur pengaduan. Terima kasih -w",sedang ada proyek pemasangan saluran drainase . bantuan tangki gratis gangguan air menghubungi call center bebas pulsa melalui aplikasi cis fitur pengaduan . terima kasih,"['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'bantuan', 'tangki', 'gratis', 'gangguan', 'air', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', 'melalui', 'aplikasi', 'cis', 'fitur', 'pengaduan', '.', 'terima', 'kasih']",sedang ada proyek pasang salur drainase . bantu tangki gratis ganggu air hubung call center bebas pulsa lalu aplikasi cis fitur adu . terima kasih,Pelayanan,Pelayanan,0.5788953233513354,Netral,-4,-1,Negatif,
14655,"Katanya Pelayanan , tapi kita masyarakat disuruh bayar aja , dilayani kagak!","katanya pelayanan ,","['katanya', 'pelayanan', ',']","kata layan ,",Pelayanan,Lainnya,0.6362190057934202,Positif,-1,-1,Negatif,
14670,"Gimana mau nampung air...kmrn lusa uda ga keluar airnya,td mlm sempet klr tp akhirnya debit nya mengecil sampe tadi pagi cuma netes doank🤦‍♀️game over😪",tapi debit nya mengecil sampai pagi tetes game over,"['tapi', 'debit', 'nya', 'mengecil', 'sampai', 'pagi', 'tetes', 'game', 'over']",tapi debit nya kecil sampai pagi tetes game over,Air Tidak Mengalir,Lainnya,0.3271649302340532,Netral,-1,-1,Negatif,
14671,"Sudah 2 hari mati ,tidak ada solusi sama sekali minta kiriman air tapi gak datang² ,untuk daerah Petemon dan sekitarnya","tapi tidak datang , daerah petemon","['tapi', 'tidak', 'datang', ',', 'daerah', 'petemon']","tapi tidak datang , daerah ton",Air Tidak Mengalir,Air Tidak Mengalir,0.4002616573533681,Negatif,1,1,Positif,
14672,Lagi dan lagi😢 aktifitas keganggu karna air mampet,aktivitas ganggu,"['aktivitas', 'ganggu']",aktivitas ganggu,Lainnya,Lainnya,0.6027097582775102,Netral,-1,-1,Negatif,
14716,"Di story katanya dah selesai,tapi realitanya air blm nyala,,air tandon dah habis min,tolong di percepat,","story katanya deh selesai ,","['story', 'katanya', 'deh', 'selesai', ',']","story kata deh selesai ,",Lainnya,Lainnya,0.528002759925994,Netral,-1,-1,Negatif,
14731,"Negara lain sudah bikin teknologi canggih, disini masih disibukkan huru hara pemadaman akibat pengerjaan pipa. Belajar noh dr negara lain. Payah emang Pdam. Kita bayar telat kena denda, tp dia sendiri pelayanan kyk gini. Coba bayangin klo misal ada Ibu2 abis lahiran atau ada yg mens hari pertama butuh bolak balik ke KM. Tolong dong dipikir.",tapi pelayanan gini . coba bayang ada ibu habis lahir ada mens butuh berkali kali . pikir .,"['tapi', 'pelayanan', 'gini', '.', 'coba', 'bayang', 'ada', 'ibu', 'habis', 'lahir', 'ada', 'mens', 'butuh', 'berkali', 'kali', '.', 'pikir', '.']",tapi layan gin . coba bayang ada ibu habis lahir ada mens butuh kali kali . pikir .,Pelayanan,Lainnya,0.502303403698785,Negatif,1,1,Positif,
14754,Info petemon di postingan sebelum ini. Saat ini sedang diperbaiki petugas. Pipa pdam terdampak saluran drainase. Silahkan menghubungi call center bebas pulsa di 08001926666 utk bantuan tangki gratis atau melalui Aplikasi CIS di fitur pengaduan -w,sedang perbaiki petugas . pipa pdam dampak saluran drainase . silahkan menghubungi call center bebas pulsa bantuan tangki gratis melalui aplikasi cis fitur pengaduan,"['sedang', 'perbaiki', 'petugas', '.', 'pipa', 'pdam', 'dampak', 'saluran', 'drainase', '.', 'silahkan', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', 'bantuan', 'tangki', 'gratis', 'melalui', 'aplikasi', 'cis', 'fitur', 'pengaduan']",sedang baik tugas . pipa pdam dampak salur drainase . silah hubung call center bebas pulsa bantu tangki gratis lalu aplikasi cis fitur adu,Pelayanan,Pelayanan,0.45786336030562863,Netral,-4,-1,Negatif,
14755,"@bagusnalendra selamat malam pak Bagus, mohon maaf atas kendala yg dialami. Saat ini pipa bocor di Petemon sedang diperbaiki petugas. Pipa pdam terdampak saluran drainase. Silahkan menghubungi call center bebas pulsa di 08001926666 utk bantuan tangki gratis atau melalui Aplikasi CIS di fitur pengaduan -w","selamat malam bagus , mohon maaf kendala alami . pipa bocor petemon","['selamat', 'malam', 'bagus', ',', 'mohon', 'maaf', 'kendala', 'alami', '.', 'pipa', 'bocor', 'petemon']","selamat malam bagus , mohon maaf kendala alami . pipa bocor ton",Kebocoran,Pelayanan,0.39240053615566894,Netral,-1,-1,Negatif,
14755,"@bagusnalendra selamat malam pak Bagus, mohon maaf atas kendala yg dialami. Saat ini pipa bocor di Petemon sedang diperbaiki petugas. Pipa pdam terdampak saluran drainase. Silahkan menghubungi call center bebas pulsa di 08001926666 utk bantuan tangki gratis atau melalui Aplikasi CIS di fitur pengaduan -w",sedang perbaiki petugas . pipa pdam dampak saluran drainase . silahkan menghubungi call center bebas pulsa bantuan tangki gratis melalui aplikasi cis fitur pengaduan,"['sedang', 'perbaiki', 'petugas', '.', 'pipa', 'pdam', 'dampak', 'saluran', 'drainase', '.', 'silahkan', 'menghubungi', 'call', 'center', 'bebas', 'pulsa', 'bantuan', 'tangki', 'gratis', 'melalui', 'aplikasi', 'cis', 'fitur', 'pengaduan']",sedang baik tugas . pipa pdam dampak salur drainase . silah hubung call center bebas pulsa bantu tangki gratis lalu aplikasi cis fitur adu,Pelayanan,Pelayanan,0.45786336030562863,Netral,-4,-1,Negatif,
14756,"@pdamsuryasembada 2 jam lalu min postingannya 😢😢, matinya dri tadi pagi sampek sekarang",jam,['jam'],jam,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
14767,"@irwanagatot selamat pagi pak Irwana, mohon maaf atas ketidaknyamanannya. Saat ini sedang ada pemasangan saluran drainase. Silahkan DM kami data pelanggannya utk kami tindaklanjuti. Terima kasih -w","selamat pagi irwana , mohon maaf ketidaknyamanan .","['selamat', 'pagi', 'irwana', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.']","selamat pagi irwana , mohon maaf ketidaknyamanan .",Lainnya,Lainnya,0.8111331287696517,Netral,1,1,Positif,
14767,"@irwanagatot selamat pagi pak Irwana, mohon maaf atas ketidaknyamanannya. Saat ini sedang ada pemasangan saluran drainase. Silahkan DM kami data pelanggannya utk kami tindaklanjuti. Terima kasih -w",sedang ada pemasangan saluran drainase . silahkan pesan data pelanggan tindak lanjut . terima kasih,"['sedang', 'ada', 'pemasangan', 'saluran', 'drainase', '.', 'silahkan', 'pesan', 'data', 'pelanggan', 'tindak', 'lanjut', '.', 'terima', 'kasih']",sedang ada pasang salur drainase . silah pesan data langgan tindak lanjut . terima kasih,Pelayanan,Pelayanan,0.6140262616300027,Negatif,0,0,Netral,
14781,"@nabilahcchi Selamat pagi bu Nabila, mohon maaf atas ketidaknyamanannya. Saat ini sedang ada proses pemasangan saluran drainase di Petemon yg berdampak pada pipa pdam di beberapa titik. Utk tindaklanjut pengaduan silahkan mengirimkan data pelanggan via DM. utk bantuan tangki gratis selama gangguan air dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w","selamat pagi bu nabila , mohon maaf ketidaknyamanan .","['selamat', 'pagi', 'bu', 'nabila', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.']","selamat pagi bu nabila , mohon maaf ketidaknyamanan .",Pelayanan,Pelayanan,0.4053662206817454,Netral,1,1,Positif,
14782,"@nabilahcchi Selamat pagi bu Nabila, mohon maaf atas ketidaknyamanannya. Saat ini sedang ada proses pemasangan saluran drainase di Petemon yg berdampak pada pipa pdam di beberapa titik. Utk tindaklanjut pengaduan silahkan mengirimkan data pelanggan via DM. utk bantuan tangki gratis selama gangguan air dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w","selamat pagi bu nabila , mohon maaf ketidaknyamanan .","['selamat', 'pagi', 'bu', 'nabila', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.']","selamat pagi bu nabila , mohon maaf ketidaknyamanan .",Pelayanan,Pelayanan,0.4053662206817454,Netral,1,1,Positif,
14783,"@nabilahcchi Selamat pagi bu Nabila, mohon maaf atas ketidaknyamanannya. Saat ini sedang ada proses pemasangan saluran drainase di Petemon yg berdampak pada pipa pdam di beberapa titik. Utk tindaklanjut pengaduan silahkan mengirimkan data pelanggan via DM. utk bantuan tangki gratis selama gangguan air dapat menghubungi call center pdam bebas pulsa di 08001926666. Terima kasih -w","selamat pagi bu nabila , mohon maaf ketidaknyamanan .","['selamat', 'pagi', 'bu', 'nabila', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.']","selamat pagi bu nabila , mohon maaf ketidaknyamanan .",Pelayanan,Pelayanan,0.4053662206817454,Netral,1,1,Positif,
14797,"Pagi min, simo Mulyo baru dari kmarin air mati , per jam ini jg masih mati , padahal tidak ada pemberitahuan, bagaimana ?","padahal tidak ada pemberitahuan , ?","['padahal', 'tidak', 'ada', 'pemberitahuan', ',', '?']","padahal tidak ada pemberitahuan , ?",Pelayanan,Pelayanan,0.595266647794538,Netral,-3,-1,Negatif,
14808,"@ownerbeutyskin Selamat pagi pak/bu ownerbeutyskin, utk promo pasang baru jika ada lagi akan kami informasikan di media sosial bu. Stay tune di IG pdam pak/bu. Terima kasih -w","selamat pagi bu ownerbeutyskin , promo pasang ada","['selamat', 'pagi', 'bu', 'ownerbeutyskin', ',', 'promo', 'pasang', 'ada']","selamat pagi bu ownerbeutyskin , promo pasang ada",Pemasangan,Pemasangan,0.4779978564848575,Netral,2,1,Positif,
14808,"@ownerbeutyskin Selamat pagi pak/bu ownerbeutyskin, utk promo pasang baru jika ada lagi akan kami informasikan di media sosial bu. Stay tune di IG pdam pak/bu. Terima kasih -w",akan informasi media sosial bu . tetap tune instagram pdam bu . terima kasih,"['akan', 'informasi', 'media', 'sosial', 'bu', '.', 'tetap', 'tune', 'instagram', 'pdam', 'bu', '.', 'terima', 'kasih']",akan informasi media sosial bu . tetap tune instagram pdam bu . terima kasih,Lainnya,Lainnya,0.8724791715343984,Positif,0,0,Netral,
14813,"@nabilahcchi Selamat pagi, mohon maaf atas ketidaknyamanannya. Utk petemon gangguan air disebabkan sedang ada proyek pemasangan saluran drainase. Utk perbaikannya proses dari satu titik ke titik bocor yg lain yg terkena alat berat pemasangan saluran di wilayah Petemon, utk bantuan tangki gratis selama proses perbaikan silahkan telp ke call center pdam bebas pulsa di 08001926666 / melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w","selamat pagi , mohon maaf ketidaknyamanan . petemon gangguan air disebabkan","['selamat', 'pagi', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'petemon', 'gangguan', 'air', 'disebabkan']","selamat pagi , mohon maaf ketidaknyamanan . ton ganggu air sebab",Air Tidak Mengalir,Air Tidak Mengalir,0.36707637550592237,Negatif,0,0,Netral,
14813,"@nabilahcchi Selamat pagi, mohon maaf atas ketidaknyamanannya. Utk petemon gangguan air disebabkan sedang ada proyek pemasangan saluran drainase. Utk perbaikannya proses dari satu titik ke titik bocor yg lain yg terkena alat berat pemasangan saluran di wilayah Petemon, utk bantuan tangki gratis selama proses perbaikan silahkan telp ke call center pdam bebas pulsa di 08001926666 / melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w","sedang ada proyek pemasangan saluran drainase . proses titik titik bocor terkena alat pemasangan saluran wilayah petemon , bantuan tangki gratis proses perbaikan silahkan telepon call center pdam bebas pulsa melalui aplikasi cis pdam fitur pengaduan . terima kasih","['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'proses', 'titik', 'titik', 'bocor', 'terkena', 'alat', 'pemasangan', 'saluran', 'wilayah', 'petemon', ',', 'bantuan', 'tangki', 'gratis', 'proses', 'perbaikan', 'silahkan', 'telepon', 'call', 'center', 'pdam', 'bebas', 'pulsa', 'melalui', 'aplikasi', 'cis', 'pdam', 'fitur', 'pengaduan', '.', 'terima', 'kasih']","sedang ada proyek pasang salur drainase . proses titik titik bocor kena alat pasang salur wilayah ton , bantu tangki gratis proses baik silah telepon call center pdam bebas pulsa lalu aplikasi cis pdam fitur adu . terima kasih",Pelayanan,Pelayanan,0.4501519990037789,Netral,-3,-1,Negatif,
14837,"Dari pulang kerja sampe mau kerja g nyala, trus gunanya di rumah ngapain? Klo gada ait","pulang kerja sampai kerja hidup ,","['pulang', 'kerja', 'sampai', 'kerja', 'hidup', ',']","pulang kerja sampai kerja hidup ,",Air Tidak Mengalir,Lainnya,0.48935207373264417,Negatif,2,1,Positif,
14837,"Dari pulang kerja sampe mau kerja g nyala, trus gunanya di rumah ngapain? Klo gada ait",lalu rumah,"['lalu', 'rumah']",lalu rumah,Pemasangan,Pemasangan,0.7306670222169207,Negatif,1,1,Positif,
14852,"Ga Surabaya Barat tok Pak , Surabaya Utara daerah rumah ku ( Sidotopo Wetan) sdh 5 harian ini air tidak keluar pagi, siang , sore tetapi tetangga kanan/kiri saya keluar dan sudah saya pastika sebelum saya tlp petugas PDAM kemarin Selasa tanggal 24 September 2024. petugas datang ngecek dilokasi ternyata debit air dirumah ku tidak ada. Tetapi Yang Saya Tanyakan kenapa Tetangga Kanan/Kiri ada Debit air rumahku Saja Tidak Pakkk??? Dari dulu komplain tidak ada penyelesesaian... Tolong donk pak untuk kwalitas airnya diperbaiki ?? Susah ga ada air 😢 Terima kasih 🙏",tetapi tetangga kanan kiri ada debit air rumah tidak pakkk ? komplain tidak ada selesai . kualitas air perbaiki ? susah ga ada air terima kasih,"['tetapi', 'tetangga', 'kanan', 'kiri', 'ada', 'debit', 'air', 'rumah', 'tidak', 'pakkk', '?', 'komplain', 'tidak', 'ada', 'selesai', '.', 'kualitas', 'air', 'perbaiki', '?', 'susah', 'ga', 'ada', 'air', 'terima', 'kasih']",tetapi tetangga kanan kiri ada debit air rumah tidak pakkk ? komplain tidak ada selesai . kualitas air baik ? susah ga ada air terima kasih,Air Tidak Mengalir,Air Tidak Mengalir,0.3283019178607271,Netral,-6,-1,Negatif,
14855,@pdamsuryasembada sdh saya DM & WA tetapi tidak ada respon,sudah pesan whatsapp,"['sudah', 'pesan', 'whatsapp']",sudah pesan whatsapp,Pelayanan,Pelayanan,0.6081188796697476,Negatif,0,0,Netral,
14893,@endahw12 gak mungkin di respon. Karena pengaduan hanya dilayani robot tdk ada SDM mangkane podo gak duwe Ati gak isok mikir,tidak mungkin respon .,"['tidak', 'mungkin', 'respon', '.']",tidak mungkin respon .,Pelayanan,Air Tidak Mengalir,0.5343727411432277,Negatif,1,1,Positif,
14906,"Lancar,,tapi klo tidak disedot Yo gak Munggah 😂😂","lancar ,","['lancar', ',']","lancar ,",Lainnya,Lainnya,1.0,Negatif,1,1,Positif,
14921,Tetap lancar tapi siang gk keluar air e😂😂 ngunu tah cak,tetap lancar,"['tetap', 'lancar']",tetap lancar,Lainnya,Lainnya,0.6542238334759587,Negatif,2,1,Positif,
14930,"Iya bener Lancar..tp boong😂 nek gak gawe sanyo yo gak metu, mambu got sisan banyune 😢",benar lancar .,"['benar', 'lancar', '.']",benar lancar .,Lainnya,Harga,0.7421591311396507,Negatif,1,1,Positif,
14932,"Pret lancar apaan. Air di wilayah saya mulai tadi sore jam 15.30 tidak mengalir. Saya udah hub pdam mulai dari wa pengaduan, telpon, aplikasi dan IG semua tidak di gubris. Gimana nih pdam? Katanya memberikan pelayanan terbaik. Mana buktinya? Orang kalau telat bayar  di denda. Tapi pelayanan nya buruk sekali. Saya tunggu respon nya. Terima kasih","pret lancar . air wilayah sore jam . tidak mengalir . sudah hub pdam whatsapp pengaduan , telepon , aplikasi instagram tidak gubris . pdam ? katanya pelayanan terbaik . bukti ? terlambat bayar denda .","['pret', 'lancar', '.', 'air', 'wilayah', 'sore', 'jam', '.', 'tidak', 'mengalir', '.', 'sudah', 'hub', 'pdam', 'whatsapp', 'pengaduan', ',', 'telepon', ',', 'aplikasi', 'instagram', 'tidak', 'gubris', '.', 'pdam', '?', 'katanya', 'pelayanan', 'terbaik', '.', 'bukti', '?', 'terlambat', 'bayar', 'denda', '.']","pret lancar . air wilayah sore jam . tidak alir . sudah hub pdam whatsapp adu , telepon , aplikasi instagram tidak gubris . pdam ? kata layan baik . bukti ? lambat bayar denda .",Air Tidak Mengalir,Harga,0.30414326092433036,Netral,-4,-1,Negatif,
14932,"Pret lancar apaan. Air di wilayah saya mulai tadi sore jam 15.30 tidak mengalir. Saya udah hub pdam mulai dari wa pengaduan, telpon, aplikasi dan IG semua tidak di gubris. Gimana nih pdam? Katanya memberikan pelayanan terbaik. Mana buktinya? Orang kalau telat bayar  di denda. Tapi pelayanan nya buruk sekali. Saya tunggu respon nya. Terima kasih",tapi pelayanan nya buruk . tunggu respon nya . terima kasih,"['tapi', 'pelayanan', 'nya', 'buruk', '.', 'tunggu', 'respon', 'nya', '.', 'terima', 'kasih']",tapi layan nya buruk . tunggu respon nya . terima kasih,Pelayanan,Lainnya,0.3512089187458137,Negatif,0,0,Netral,
14937,"PDAM Jambangan khususnya rumah ku tiap jam 2 sampe jam 4 an airnya kuweruh sampe ada tanah2nya plek kyk kopi susu. Dikiro emak2 blm bangun kali ya jam segitu. Padahal emak2 jam 3 ablm subuh sudah nyalakan mesin cuci, masak... lha klo airnya keruh apa bs dipake? bayar PDAM ontime lho kita dan pernah bln Juni naik 300rb padahal tiap bulannyamentok 120rb 150rb. Duh pole curhat iki","padahal emak jam belum subuh sudah nyala mesin cuci , masak . lha air keruh pakai ? bayar pdam loh naik","['padahal', 'emak', 'jam', 'belum', 'subuh', 'sudah', 'nyala', 'mesin', 'cuci', ',', 'masak', '.', 'lha', 'air', 'keruh', 'pakai', '?', 'bayar', 'pdam', 'loh', 'naik']","padahal emak jam belum subuh sudah nyala mesin cuci , masak . lha air keruh pakai ? bayar pdam loh naik",Air Kotor/Bau,Air Kotor/Bau,0.22526732275809067,Netral,-4,-1,Negatif,
14937,"PDAM Jambangan khususnya rumah ku tiap jam 2 sampe jam 4 an airnya kuweruh sampe ada tanah2nya plek kyk kopi susu. Dikiro emak2 blm bangun kali ya jam segitu. Padahal emak2 jam 3 ablm subuh sudah nyalakan mesin cuci, masak... lha klo airnya keruh apa bs dipake? bayar PDAM ontime lho kita dan pernah bln Juni naik 300rb padahal tiap bulannyamentok 120rb 150rb. Duh pole curhat iki",padahal . aduh curhat,"['padahal', '.', 'aduh', 'curhat']",padahal . aduh curhat,Harga,Air Tidak Mengalir,0.4674320183214369,Negatif,0,0,Netral,
14978,"@pdamsuryasembada aku udah ngadu di By WA, tpi masih sama aja tuh,","sudah mengadukan whatsapp ,","['sudah', 'mengadukan', 'whatsapp', ',']","sudah adu whatsapp ,",Pelayanan,Pelayanan,0.49664289074628,Negatif,0,0,Netral,
14978,"@pdamsuryasembada aku udah ngadu di By WA, tpi masih sama aja tuh,","tapi tuh ,","['tapi', 'tuh', ',']","tapi tuh ,",Lainnya,Lainnya,0.6721823857392987,Negatif,0,0,Netral,
14995,"@meiandripuspita Selamat pagi ibu Mei, mohon maaf atas ketidaknyamanannya. Utk wilayah Petemon sedang ada proyek pemasangan saluran drainase. Kmrn hari Sabtu/minggu sudah selesai diperbaiki oleh petugas pipa yg bocor terdampak saluran. Apakah saat ini air sudah mengalir normal kembali di tempat ibu? -w","selamat pagi ibu mei , mohon maaf ketidaknyamanan . wilayah petemon","['selamat', 'pagi', 'ibu', 'mei', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'wilayah', 'petemon']","selamat pagi ibu mei , mohon maaf ketidaknyamanan . wilayah ton",Pelayanan,Pelayanan,0.3707615324281515,Netral,1,1,Positif,
14995,"@meiandripuspita Selamat pagi ibu Mei, mohon maaf atas ketidaknyamanannya. Utk wilayah Petemon sedang ada proyek pemasangan saluran drainase. Kmrn hari Sabtu/minggu sudah selesai diperbaiki oleh petugas pipa yg bocor terdampak saluran. Apakah saat ini air sudah mengalir normal kembali di tempat ibu? -w",sedang ada proyek pemasangan saluran drainase . sudah selesai perbaiki petugas pipa bocor dampak saluran . air sudah mengalir normal ibu ?,"['sedang', 'ada', 'proyek', 'pemasangan', 'saluran', 'drainase', '.', 'sudah', 'selesai', 'perbaiki', 'petugas', 'pipa', 'bocor', 'dampak', 'saluran', '.', 'air', 'sudah', 'mengalir', 'normal', 'ibu', '?']",sedang ada proyek pasang salur drainase . sudah selesai baik tugas pipa bocor dampak salur . air sudah alir normal ibu ?,Kebocoran,Kebocoran,0.3914713225880257,Netral,-1,-1,Negatif,
15005,"Sudah daftar untuk kost Daya 1300 tapi tetep kena tagihan 1755600,gimana caranya biar dapat diskon","tapi tetap kena tagihan , caranya biar diskon","['tapi', 'tetap', 'kena', 'tagihan', ',', 'caranya', 'biar', 'diskon']","tapi tetap kena tagih , cara biar diskon",Lainnya,Lainnya,0.4280194530451938,Negatif,1,1,Positif,
