comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
12881,Pak Petugas @pdamsuryasembada Kenapa ya di Kawasan Jl. RANDU BARAT GG 6 BUNTU NO 37 DIRUMAH KU SUSAH AIR TAPI TETANGGA2 PADA NGALIR SEMUANYA... Dulu kita smua warga sempat mengadukan ke kantor PDAM terdekat lalu ditindak lanjutin tp untuk perbaikan pipa yg masuk dikampung saya itu sampai tengah2 saja yang diganti dan pipa rumah pojok ga diganti akibatnya ak susah air pak. Padahal dulu yang mengupayakan ngomong di petugas PDAM itu saya dan tetangga saya malah rumah saya yg ga kena perbaikan pipa😭😭😭 jam 22.00 baru ngalir dan siang ga ngalir sama sekali😭 klo gini gmn nasib ku tiap pagi pak yang selalu mengantuk dikantor😢 HELP ME PAK .... SUPAYA GA SUSAH BEGINI... INI SDH 1 BULAN INI SEPERTI NIE 😭,tapi perbaikan pipa masuk kampung sampai ganti pipa rumah pojok ga ganti akibatnya susah air .,"['tapi', 'perbaikan', 'pipa', 'masuk', 'kampung', 'sampai', 'ganti', 'pipa', 'rumah', 'pojok', 'ga', 'ganti', 'akibatnya', 'susah', 'air', '.']",tapi baik pipa masuk kampung sampai ganti pipa rumah pojok ga ganti akibat susah air .,Air Tidak Mengalir,Lainnya,0.28900272941639615,Negatif,-5,-1,Negatif,
12902,Di setro kelurahan gading kecamatan tambaksari juga gak keluar dari pagi kenapa padahal kita bayarnya lancar tapi kok air PDAM nya gak lancar,padahal bayar lancar,"['padahal', 'bayar', 'lancar']",padahal bayar lancar,Harga,Lainnya,0.3499735798645213,Negatif,-1,-1,Negatif,
12902,Di setro kelurahan gading kecamatan tambaksari juga gak keluar dari pagi kenapa padahal kita bayarnya lancar tapi kok air PDAM nya gak lancar,tapi air pdam nya tidak lancar,"['tapi', 'air', 'pdam', 'nya', 'tidak', 'lancar']",tapi air pdam nya tidak lancar,Air Tidak Mengalir,Air Tidak Mengalir,0.6198056641768774,Negatif,-3,-1,Negatif,
12905,"minta tolong sesuai jadwal y min, sekarang hari senin soalnya","jadwal admin , sekarang","['jadwal', 'admin', ',', 'sekarang']","jadwal admin , sekarang",Lainnya,Lainnya,0.4622229287331253,Netral,0,0,Netral,
12925,Medokan ayu air tiba2 mengecil lalu gk kluar air sama sekali. Ada perbaikan lagi apa gmn?,lalu ga keluar air . ada perbaikan ?,"['lalu', 'ga', 'keluar', 'air', '.', 'ada', 'perbaikan', '?']",lalu ga keluar air . ada baik ?,Air Tidak Mengalir,Air Tidak Mengalir,0.4719324214492838,Netral,0,0,Netral,
12933,"@arlindaarnok siap bu Arlinda. Saat ini masih dalam penanganan petugas, sedang proses penyambungan Tee D150mm. Mohon doanya agar petugas diberikan kelancaran dalam perbaikan di Manukan. Utk bantuan tangki gratis dapat menghubungi call center bebas pulsa di 08001926666 atau Aplikasi CIS PDAM -w","bu arlinda . dalam penanganan petugas ,","['bu', 'arlinda', '.', 'dalam', 'penanganan', 'petugas', ',']","bu arlinda . dalam tangan tugas ,",Pelayanan,Pelayanan,0.977764327487415,Netral,0,0,Netral,
12946,"@__urbabeee selamat pagi pak/bu urbabeee, mohon maaf atas ketidaknyamanannya. Utk air di wilayah Jl Ciliwung dsk pipa pdam terdampak pembangunan saluran drainase, sedang dalam penanganan petugas. Jika membutuhkan bantuan air tangki silahkan telp ke call center bebas pulsa di 08001926666 atau melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w","selamat pagi bu urbabeee , mohon maaf ketidaknyamanan . air wilayah jalan ciliwung pipa pdam dampak pembangunan saluran drainase ,","['selamat', 'pagi', 'bu', 'urbabeee', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'air', 'wilayah', 'jalan', 'ciliwung', 'pipa', 'pdam', 'dampak', 'pembangunan', 'saluran', 'drainase', ',']","selamat pagi bu urbabeee , mohon maaf ketidaknyamanan . air wilayah jalan ciliwung pipa pdam dampak bangun salur drainase ,",Kebocoran,Pelayanan,0.39243872771456206,Negatif,-1,-1,Negatif,
12948,"@pdamsuryasembada selamat pagi, mohon maaf mengganggu waktunya. permisi, saya izin menyampaikan bahwa perbaikan pipa tolong segera dan secepat mungkin diselesaikan, kalau bisa dikebut. karena, saya selalu warga Tidar dan Kalibutuh, mengaku sangat tidak nyaman karena sudah 90 (SEMBILAN PULUH HARI), terhitung sejak tanggal 23 September 2024, sampai hari ini tanggal 2 November 2024. debit air kran di rumah saya sangat kecil, dan bahkan beberapa kali mampet alias tidak keluar air sama sekali. padahal, keluarga saya membutuhkan air itu untuk kebutuhan sehari-hari (nyuci, bersihkan bahan mentah, mandi, dsb). jika terus-terusan seperti ini, dan dalam waktu dekat pengerjaannya tidak dikebut, maka keluarga saya tidak bisa beraktivitas sama sekali. karena, air sangat berperan penting. keluarga saya juga rutin membayar air di PDAM setiap bulan secara tepat waktu (tidak pernah molor), dan tidak pernah mencicil, alias lansung cash. jika keluarga saya kesulitan mendapatkan sarana air bersih selama 90 (SEMBILAN PULUH HARI), maka bisa dipastikan keluarga saya tidak mendapatkan hak air bersih yang cukup untuk kebutuhan sehari-hari. keluarga saya sehari-harinya berjualan nasi krawu bungkus, untuk membersihkan dagingnya jelas butuh stok air bersih yang cukup. jika stok air bersih yang cukup tidak ada, maka bagiamana keluarga saya bisa mencari nafkah !? tolong saya minta kejelasan, dan minta pengerjaan perbaikan pipa ini segera dikebut untuk diselesaikan (saya tidak mau tau!). karena, bukan saya saja yang merasakan seperti ini, seluruh warga kelurahan tembok dukuh dan kecamatan bubutan juga merasakannya. tolong yang professional! saya tidak butuh permintaan maaf! saya hanya butuh bukti kerja nyata, karena saya merasa hak keluarga saya yang setiap bulan membayar air di PDAM, untuk mendapatkan jatah air bersih yang cukup, merasa disia-siakan.","karena sudah sembilan puluh , terhitung tanggal september , sampai tanggal november . debit air keran rumah kecil , mampat alias tidak keluar air .","['karena', 'sudah', 'sembilan', 'puluh', ',', 'terhitung', 'tanggal', 'september', ',', 'sampai', 'tanggal', 'november', '.', 'debit', 'air', 'keran', 'rumah', 'kecil', ',', 'mampat', 'alias', 'tidak', 'keluar', 'air', '.']","karena sudah sembilan puluh , hitung tanggal september , sampai tanggal november . debit air keran rumah kecil , mampat alias tidak keluar air .",Lainnya,Lainnya,0.32934468720428595,Negatif,-5,-1,Negatif,
12948,"@pdamsuryasembada selamat pagi, mohon maaf mengganggu waktunya. permisi, saya izin menyampaikan bahwa perbaikan pipa tolong segera dan secepat mungkin diselesaikan, kalau bisa dikebut. karena, saya selalu warga Tidar dan Kalibutuh, mengaku sangat tidak nyaman karena sudah 90 (SEMBILAN PULUH HARI), terhitung sejak tanggal 23 September 2024, sampai hari ini tanggal 2 November 2024. debit air kran di rumah saya sangat kecil, dan bahkan beberapa kali mampet alias tidak keluar air sama sekali. padahal, keluarga saya membutuhkan air itu untuk kebutuhan sehari-hari (nyuci, bersihkan bahan mentah, mandi, dsb). jika terus-terusan seperti ini, dan dalam waktu dekat pengerjaannya tidak dikebut, maka keluarga saya tidak bisa beraktivitas sama sekali. karena, air sangat berperan penting. keluarga saya juga rutin membayar air di PDAM setiap bulan secara tepat waktu (tidak pernah molor), dan tidak pernah mencicil, alias lansung cash. jika keluarga saya kesulitan mendapatkan sarana air bersih selama 90 (SEMBILAN PULUH HARI), maka bisa dipastikan keluarga saya tidak mendapatkan hak air bersih yang cukup untuk kebutuhan sehari-hari. keluarga saya sehari-harinya berjualan nasi krawu bungkus, untuk membersihkan dagingnya jelas butuh stok air bersih yang cukup. jika stok air bersih yang cukup tidak ada, maka bagiamana keluarga saya bisa mencari nafkah !? tolong saya minta kejelasan, dan minta pengerjaan perbaikan pipa ini segera dikebut untuk diselesaikan (saya tidak mau tau!). karena, bukan saya saja yang merasakan seperti ini, seluruh warga kelurahan tembok dukuh dan kecamatan bubutan juga merasakannya. tolong yang professional! saya tidak butuh permintaan maaf! saya hanya butuh bukti kerja nyata, karena saya merasa hak keluarga saya yang setiap bulan membayar air di PDAM, untuk mendapatkan jatah air bersih yang cukup, merasa disia-siakan.","padahal , keluarga membutuhkan air kebutuhan sehari cuci , bersih bahan mentah , mandi , . terusan , dalam kerja tidak kebut , maka keluarga tidak beraktivitas .","['padahal', ',', 'keluarga', 'membutuhkan', 'air', 'kebutuhan', 'sehari', 'cuci', ',', 'bersih', 'bahan', 'mentah', ',', 'mandi', ',', '.', 'terusan', ',', 'dalam', 'kerja', 'tidak', 'kebut', ',', 'maka', 'keluarga', 'tidak', 'beraktivitas', '.']","padahal , keluarga butuh air butuh hari cuci , bersih bahan mentah , mandi , . terus , dalam kerja tidak kebut , maka keluarga tidak aktivitas .",Lainnya,Lainnya,0.3027488451769091,Negatif,-2,-1,Negatif,
12957,"Halo PDAM... ini gimana 2 hari daerah kalibutuh sehabis subuh matot tanpa ada pemberitahuan... hadehhhh... sampw gk bisa mandi, nyuci, masak... bayar tagihan gk pernah telat.. tapi gk ada info air mati ... gini amat pelayanan nya.. 😤😤😤",tapi ga ada informasi air mati . gini pelayanan nya .,"['tapi', 'ga', 'ada', 'informasi', 'air', 'mati', '.', 'gini', 'pelayanan', 'nya', '.']",tapi ga ada informasi air mati . gin layan nya .,Air Tidak Mengalir,Air Tidak Mengalir,0.48788308024499266,Negatif,-2,-1,Negatif,
12966,"Kemarin saya mengeluhkan air tidak mengalir jg daerah petemon iii a di wa, katanya akan dicek petugas tp blm ad datang sampe skrg, dan kok ya pas ada masalah ini tambah gaada air sama sekali di kran itu sampe kunyalakan 24 jam siapa tahu ngalir, ya ga ada samsek. Sedih, bingung masa nandon dari tetangga terus, tolong kejelasan dan kesigapannya utk masalah ini. Sebelum ada pengerjaan culvert air lancar skrg susah bgt kayak kena kekeringan kdg ngalir kadang enggak. Apa nunggu culvertnya selesai dulu baru lancar air nya?","mengeluhkan air tidak mengalir daerah petemon whatsapp , katanya","['mengeluhkan', 'air', 'tidak', 'mengalir', 'daerah', 'petemon', 'whatsapp', ',', 'katanya']","keluh air tidak alir daerah ton whatsapp , kata",Air Tidak Mengalir,Air Tidak Mengalir,0.525396596081418,Negatif,-2,-1,Negatif,
12969,"@pdamsuryasembada ehh min, sin nggenah ae. ikii daerah Tidar ambek Kalibutuh banyune wes mampet sak ulan lebih (ket akhir September, wes saiki wes awal November). njaluk tolong ndang dimareni sak cepet e. njaluk tolong ndang dimurupni neh banyune. kene sebagai warga, gak terimo gak nyaman maneh min. tapi wes mangkel, banyu iku digawe kebutuhan sehari-hari. kene ya mbayar banyu sisan rutin setiap ulan. gunane kene mbayar banyu gawe opo min lek jeluntrungan e koyok ngene !? awakdewe ikii mok kongkon sabar sampek dina kiamat ta !? min, ndang sak cepet e banyune iki ndang dimurupno, sing perbaikan ndang dimareno sak cepet e (kene gak gelem ero !). njaluk tolong sisan ndang dikei kejelasan, lek onok uwong keluh kesah ngene, ojok mek dikongkon sabar ambek mek cuma isok njaluk sepura tok. nek cuma ngono tok, arek SD ya isok min !.","admin , sin benar aja . daerah tidar ambek butuh air sudah mampat ulan lebih september , sudah sekarang sudah awal november . ndang selesai cepet . ndang hidup air . kene warga , tidak terima tidak nyaman admin .","['admin', ',', 'sin', 'benar', 'aja', '.', 'daerah', 'tidar', 'ambek', 'butuh', 'air', 'sudah', 'mampat', 'ulan', 'lebih', 'september', ',', 'sudah', 'sekarang', 'sudah', 'awal', 'november', '.', 'ndang', 'selesai', 'cepet', '.', 'ndang', 'hidup', 'air', '.', 'kene', 'warga', ',', 'tidak', 'terima', 'tidak', 'nyaman', 'admin', '.']","admin , sin benar aja . daerah tidar ambek butuh air sudah mampat ulan lebih september , sudah sekarang sudah awal november . ndang selesai cepet . ndang hidup air . kene warga , tidak terima tidak nyaman admin .",Air Tidak Mengalir,Air Tidak Mengalir,0.3629262494340738,Negatif,-3,-1,Negatif,
12975,"Daerah simo sidomulyo air sudah nyala tpi knpa keluarnya kok jadi keruh ya, tolong perhatiannya dari petugas pdam, sampai skrang air blm kembali jernih, air sprti itu gabisa buat mandi, cuci baju, cuci piring, DLL. Tolong bantuan perhatiannya pak petugas pdam🙏🙏",daerah simo sidomulyo air sudah hidup,"['daerah', 'simo', 'sidomulyo', 'air', 'sudah', 'hidup']",daerah simo sidomulyo air sudah hidup,Lainnya,Lainnya,0.5409596895263039,Negatif,-1,-1,Negatif,
12975,"Daerah simo sidomulyo air sudah nyala tpi knpa keluarnya kok jadi keruh ya, tolong perhatiannya dari petugas pdam, sampai skrang air blm kembali jernih, air sprti itu gabisa buat mandi, cuci baju, cuci piring, DLL. Tolong bantuan perhatiannya pak petugas pdam🙏🙏","tapi keluar keruh , perhati petugas pdam , sampai skrang air belum jernih , air gabisa mandi , cuci baju , cuci piring , dan lain-lain . bantuan perhati petugas pdam","['tapi', 'keluar', 'keruh', ',', 'perhati', 'petugas', 'pdam', ',', 'sampai', 'skrang', 'air', 'belum', 'jernih', ',', 'air', 'gabisa', 'mandi', ',', 'cuci', 'baju', ',', 'cuci', 'piring', ',', 'dan', 'lain-lain', '.', 'bantuan', 'perhati', 'petugas', 'pdam']","tapi keluar keruh , perhati tugas pdam , sampai skrang air belum jernih , air gabisa mandi , cuci baju , cuci piring , dan lain . bantu perhati tugas pdam",Air Kotor/Bau,Air Tidak Mengalir,0.3111807060861254,Negatif,-4,-1,Negatif,
12976,"@putrii_iy05 selamat pagi bu Putri, mohon maaf atas ketidaknyamanannya. Hal tsb dampak pipa yang kmrn bocor krn pemasangan saluran di Simo Sidomulyo dan Petemon 4. Silahkan menginformasikan alamat lengkap dan nmr telpnya via DM utk kami tindaklanjuti. Utk respon cepat pengaduan dpt melalui Aplikasi CIS PDAM terima kasih -w","selamat pagi bu putri , mohon maaf ketidaknyamanan . tsb dampak pipa bocor","['selamat', 'pagi', 'bu', 'putri', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'tsb', 'dampak', 'pipa', 'bocor']","selamat pagi bu putri , mohon maaf ketidaknyamanan . tsb dampak pipa bocor",Kebocoran,Lainnya,0.5515172442730671,Negatif,-1,-1,Negatif,
12990,"@pdamsuryasembada selamat pagi, mohon maaf mengganggu waktunya. permisi, saya izin menyampaikan bahwa perbaikan pipa tolong segera dan secepat mungkin diselesaikan, kalau bisa dikebut. karena, saya selalu warga Tidar dan Kalibutuh, mengaku sangat tidak nyaman karena sudah 90 (SEMBILAN PULUH HARI), terhitung sejak tanggal 23 September 2024, sampai hari ini tanggal 2 November 2024. debit air kran di rumah saya sangat kecil, dan bahkan beberapa kali mampet alias tidak keluar air sama sekali. padahal, keluarga saya membutuhkan air itu untuk kebutuhan sehari-hari (nyuci, bersihkan bahan mentah, mandi, dsb). jika terus-terusan seperti ini, dan dalam waktu dekat pengerjaannya tidak dikebut, maka keluarga saya tidak bisa beraktivitas sama sekali. karena, air sangat berperan penting. keluarga saya juga rutin membayar air di PDAM setiap bulan secara tepat waktu (tidak pernah molor), dan tidak pernah mencicil, alias lansung cash. jika keluarga saya kesulitan mendapatkan sarana air bersih selama 90 (SEMBILAN PULUH HARI), maka bisa dipastikan keluarga saya tidak mendapatkan hak air bersih yang cukup untuk kebutuhan sehari-hari. keluarga saya sehari-harinya berjualan nasi krawu bungkus, untuk membersihkan dagingnya jelas butuh stok air bersih yang cukup. jika stok air bersih yang cukup tidak ada, maka bagiamana keluarga saya bisa mencari nafkah !? tolong saya minta kejelasan, dan minta pengerjaan perbaikan pipa ini segera dikebut untuk diselesaikan (saya tidak mau tau!). karena, bukan saya saja yang merasakan seperti ini, seluruh warga kelurahan tembok dukuh dan kecamatan bubutan juga merasakannya. tolong yang professional! saya tidak butuh permintaan maaf! saya hanya butuh bukti kerja nyata, karena saya merasa hak keluarga saya yang setiap bulan membayar air di PDAM, untuk mendapatkan jatah air bersih yang cukup, merasa disia-siakan.","karena sudah sembilan puluh , terhitung tanggal september , sampai tanggal november . debit air keran rumah kecil , mampat alias tidak keluar air .","['karena', 'sudah', 'sembilan', 'puluh', ',', 'terhitung', 'tanggal', 'september', ',', 'sampai', 'tanggal', 'november', '.', 'debit', 'air', 'keran', 'rumah', 'kecil', ',', 'mampat', 'alias', 'tidak', 'keluar', 'air', '.']","karena sudah sembilan puluh , hitung tanggal september , sampai tanggal november . debit air keran rumah kecil , mampat alias tidak keluar air .",Lainnya,Lainnya,0.32934468720428595,Negatif,-5,-1,Negatif,
12990,"@pdamsuryasembada selamat pagi, mohon maaf mengganggu waktunya. permisi, saya izin menyampaikan bahwa perbaikan pipa tolong segera dan secepat mungkin diselesaikan, kalau bisa dikebut. karena, saya selalu warga Tidar dan Kalibutuh, mengaku sangat tidak nyaman karena sudah 90 (SEMBILAN PULUH HARI), terhitung sejak tanggal 23 September 2024, sampai hari ini tanggal 2 November 2024. debit air kran di rumah saya sangat kecil, dan bahkan beberapa kali mampet alias tidak keluar air sama sekali. padahal, keluarga saya membutuhkan air itu untuk kebutuhan sehari-hari (nyuci, bersihkan bahan mentah, mandi, dsb). jika terus-terusan seperti ini, dan dalam waktu dekat pengerjaannya tidak dikebut, maka keluarga saya tidak bisa beraktivitas sama sekali. karena, air sangat berperan penting. keluarga saya juga rutin membayar air di PDAM setiap bulan secara tepat waktu (tidak pernah molor), dan tidak pernah mencicil, alias lansung cash. jika keluarga saya kesulitan mendapatkan sarana air bersih selama 90 (SEMBILAN PULUH HARI), maka bisa dipastikan keluarga saya tidak mendapatkan hak air bersih yang cukup untuk kebutuhan sehari-hari. keluarga saya sehari-harinya berjualan nasi krawu bungkus, untuk membersihkan dagingnya jelas butuh stok air bersih yang cukup. jika stok air bersih yang cukup tidak ada, maka bagiamana keluarga saya bisa mencari nafkah !? tolong saya minta kejelasan, dan minta pengerjaan perbaikan pipa ini segera dikebut untuk diselesaikan (saya tidak mau tau!). karena, bukan saya saja yang merasakan seperti ini, seluruh warga kelurahan tembok dukuh dan kecamatan bubutan juga merasakannya. tolong yang professional! saya tidak butuh permintaan maaf! saya hanya butuh bukti kerja nyata, karena saya merasa hak keluarga saya yang setiap bulan membayar air di PDAM, untuk mendapatkan jatah air bersih yang cukup, merasa disia-siakan.","padahal , keluarga membutuhkan air kebutuhan sehari cuci , bersih bahan mentah , mandi , . terusan , dalam kerja tidak kebut , maka keluarga tidak beraktivitas .","['padahal', ',', 'keluarga', 'membutuhkan', 'air', 'kebutuhan', 'sehari', 'cuci', ',', 'bersih', 'bahan', 'mentah', ',', 'mandi', ',', '.', 'terusan', ',', 'dalam', 'kerja', 'tidak', 'kebut', ',', 'maka', 'keluarga', 'tidak', 'beraktivitas', '.']","padahal , keluarga butuh air butuh hari cuci , bersih bahan mentah , mandi , . terus , dalam kerja tidak kebut , maka keluarga tidak aktivitas .",Lainnya,Lainnya,0.3027488451769091,Negatif,-2,-1,Negatif,
12997,Min dari kemarin daerah Tenggumung nyalanya mlam trus gmna ini,admin daerah tenggumung nyala malam,"['admin', 'daerah', 'tenggumung', 'nyala', 'malam']",admin daerah tenggumung nyala malam,Air Tidak Mengalir,Air Tidak Mengalir,0.5901749993436446,Negatif,-1,-1,Negatif,
13003,"@pdamsuryasembada oala min min wes tlp jare ate dikirim tangky air , tp sopir e gk ngerti lewat ngendi . Mergo petemon kabeh dalane di tutup gk iso lewat mobil e . Hmmm","admin admin sudah telepon katanya ate kirim tangki air ,","['admin', 'admin', 'sudah', 'telepon', 'katanya', 'ate', 'kirim', 'tangki', 'air', ',']","admin admin sudah telepon kata ate kirim tangki air ,",Lainnya,Lainnya,0.4114915982315158,Negatif,-1,-1,Negatif,
13003,"@pdamsuryasembada oala min min wes tlp jare ate dikirim tangky air , tp sopir e gk ngerti lewat ngendi . Mergo petemon kabeh dalane di tutup gk iso lewat mobil e . Hmmm",tapi sopir ga erti . petemon jalan tutup ga mobil .,"['tapi', 'sopir', 'ga', 'erti', '.', 'petemon', 'jalan', 'tutup', 'ga', 'mobil', '.']",tapi sopir ga erti . ton jalan tutup ga mobil .,Lainnya,Lainnya,0.516034874811413,Negatif,-4,-1,Negatif,
13009,"@larasayukusuma Selamat malam ibu Laras, utk area Petemon, gangguan air disebabkan pipa PDAM diameter 200mm terdampak pemasangan saluran drainase di Pacuan Kuda - SImomulyo. Saat ini sedang dalam penanganan petugas. Silahkan telp ke call center pdam bebas pulsa di 08001926666 atau melalui Aplikasi CIS utk bantuan tangki gratis di fitur pengaduan. Terima kasih -w","selamat malam ibu laras , area petemon , gangguan air disebabkan pipa pdam diameter mm dampak pemasangan saluran drainase pacuan kuda simomulyo .","['selamat', 'malam', 'ibu', 'laras', ',', 'area', 'petemon', ',', 'gangguan', 'air', 'disebabkan', 'pipa', 'pdam', 'diameter', 'mm', 'dampak', 'pemasangan', 'saluran', 'drainase', 'pacuan', 'kuda', 'simomulyo', '.']","selamat malam ibu laras , area ton , ganggu air sebab pipa pdam diameter mm dampak pasang salur drainase pacu kuda simomulyo .",Air Tidak Mengalir,Pelayanan,0.3768750853548676,Negatif,-2,-1,Negatif,
13011,"@aishyaputri602 Selamat malam ibu Aishya, utk area Petemon, gangguan air disebabkan pipa PDAM diameter 200mm terdampak pemasangan saluran drainase di Pacuan Kuda - SImomulyo. Saat ini sedang dalam penanganan petugas. Silahkan telp ke call center pdam bebas pulsa di 08001926666 atau melalui Aplikasi CIS utk bantuan tangki gratis di fitur pengaduan. Terima kasih -w","selamat malam ibu aishya , area petemon , gangguan air disebabkan pipa pdam diameter mm dampak pemasangan saluran drainase pacuan kuda simomulyo .","['selamat', 'malam', 'ibu', 'aishya', ',', 'area', 'petemon', ',', 'gangguan', 'air', 'disebabkan', 'pipa', 'pdam', 'diameter', 'mm', 'dampak', 'pemasangan', 'saluran', 'drainase', 'pacuan', 'kuda', 'simomulyo', '.']","selamat malam ibu aishya , area ton , ganggu air sebab pipa pdam diameter mm dampak pasang salur drainase pacu kuda simomulyo .",Pelayanan,Pelayanan,0.3768750853548676,Negatif,-2,-1,Negatif,
13027,"@ravabayu pagi pak, utk wilayah Petemon pagi ini normalisasi aliran krn perbaikan pipa pdam dampak pemasangan saluran di Simo Sidomulyo sudah selesai diperbaiki petugas. Informasinya kami unggah di IG Story. Terima kasih dan mohon maaf atas ketidaknyamanannya 🙏 -w","pagi , wilayah petemon pagi normalisasi aliran","['pagi', ',', 'wilayah', 'petemon', 'pagi', 'normalisasi', 'aliran']","pagi , wilayah ton pagi normalisasi alir",Air Tidak Mengalir,Air Tidak Mengalir,0.4378414440922918,Netral,0,0,Netral,
13027,"@ravabayu pagi pak, utk wilayah Petemon pagi ini normalisasi aliran krn perbaikan pipa pdam dampak pemasangan saluran di Simo Sidomulyo sudah selesai diperbaiki petugas. Informasinya kami unggah di IG Story. Terima kasih dan mohon maaf atas ketidaknyamanannya 🙏 -w",karena perbaikan pipa pdam dampak pemasangan saluran simo sidomulyo sudah selesai perbaiki petugas . informasi unggah instagram story . terima kasih mohon maaf ketidaknyamanan,"['karena', 'perbaikan', 'pipa', 'pdam', 'dampak', 'pemasangan', 'saluran', 'simo', 'sidomulyo', 'sudah', 'selesai', 'perbaiki', 'petugas', '.', 'informasi', 'unggah', 'instagram', 'story', '.', 'terima', 'kasih', 'mohon', 'maaf', 'ketidaknyamanan']",karena baik pipa pdam dampak pasang salur simo sidomulyo sudah selesai baik tugas . informasi unggah instagram story . terima kasih mohon maaf ketidaknyamanan,Pemasangan,Pemasangan,0.6402808988246377,Netral,0,0,Netral,
13043,"Daerah dukuh setro mati airnya, ada perbaikan didaerah mana ya min ? Berapa lama ini mati airnya ?, soalnya ini kok g ada informasi apa"".",karena ada informasi .,"['karena', 'ada', 'informasi', '.']",karena ada informasi .,Lainnya,Lainnya,0.5152279586434739,Netral,0,0,Netral,
13065,"@binbinnah013 kalo matinya rumah sendiri tetangga tetap nyala, langsung aja gas pakai aplikasi itu Pak, karena bisa langsung buat laporan ke petugas terkait. Tp kalo matinya satu komplek biasanya sedang ada pekerjaan perbaikan.",tapi mati komplek,"['tapi', 'mati', 'komplek']",tapi mati komplek,Lainnya,Lainnya,0.6304055321828403,Negatif,-1,-1,Negatif,
13065,"@binbinnah013 kalo matinya rumah sendiri tetangga tetap nyala, langsung aja gas pakai aplikasi itu Pak, karena bisa langsung buat laporan ke petugas terkait. Tp kalo matinya satu komplek biasanya sedang ada pekerjaan perbaikan.",sedang ada pekerjaan perbaikan .,"['sedang', 'ada', 'pekerjaan', 'perbaikan', '.']",sedang ada kerja baik .,Air Tidak Mengalir,Air Tidak Mengalir,0.37058793138479074,Netral,0,0,Netral,
13067,"@binbinnah013 selamat malam pak Binbin, mohon maaf atas ketidaknyamanannya. Saat ini di Petemon dsk sedang ada pemasangan saluran drainase. Apabila membutuhkan bantuan tangki gratis selama air tidak keluar dampak pemasangan saluran dpt menghubungi call center pdam bebas pulsa di 08001926666 atau melalui Aplikasi CIS PDAM. 1 tangki utk 5-7 KK. Terima kasih -w","selamat malam binbin , mohon maaf ketidaknyamanan . petemon","['selamat', 'malam', 'binbin', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.', 'petemon']","selamat malam binbin , mohon maaf ketidaknyamanan . ton",Pelayanan,Pelayanan,0.42580431467463403,Netral,0,0,Netral,
13075,@punangbiru selamat siang kak. Saat ini belum dibuka lowongan kak. Utk informasi resmi jika ada lowongan pegawai akan diumumkan di website pdam: www.pdam-sby.go.id Terima kasih -w,selamat siang kakak . belum buka lowongan kakak . informasi resmi ada lowongan pegawai,"['selamat', 'siang', 'kakak', '.', 'belum', 'buka', 'lowongan', 'kakak', '.', 'informasi', 'resmi', 'ada', 'lowongan', 'pegawai']",selamat siang kakak . belum buka lowong kakak . informasi resmi ada lowong pegawai,Lainnya,Lainnya,0.38897939400584514,Netral,0,0,Netral,
13075,@punangbiru selamat siang kak. Saat ini belum dibuka lowongan kak. Utk informasi resmi jika ada lowongan pegawai akan diumumkan di website pdam: www.pdam-sby.go.id Terima kasih -w,akan situs pdam terima kasih,"['akan', 'situs', 'pdam', 'terima', 'kasih']",akan situs pdam terima kasih,Lainnya,Lainnya,0.5662894563026774,Positif,1,1,Positif,
13076,"Pengaduan via chat / telpon yg jawab robot bukan orang  mengecewakan , kpn hari saya komplain biaya yg naik , padahal rumah kosong , dan sudah di lakukan pengecekan oleh petugas PDAM , lha kok bulan ini masih tetap , tdk di rubah , padahal meteran tidak bergerak , karena rumah kosong , sungguh mengecewakan pelayanan pengaduan PDAM","pengaduan via chat telepon jawab robot bukan mengecewakan , kapan komplain biaya naik ,","['pengaduan', 'via', 'chat', 'telepon', 'jawab', 'robot', 'bukan', 'mengecewakan', ',', 'kapan', 'komplain', 'biaya', 'naik', ',']","adu via chat telepon jawab robot bukan kecewa , kapan komplain biaya naik ,",Harga,Harga,0.5203578253605631,Negatif,-1,-1,Negatif,
13076,"Pengaduan via chat / telpon yg jawab robot bukan orang  mengecewakan , kpn hari saya komplain biaya yg naik , padahal rumah kosong , dan sudah di lakukan pengecekan oleh petugas PDAM , lha kok bulan ini masih tetap , tdk di rubah , padahal meteran tidak bergerak , karena rumah kosong , sungguh mengecewakan pelayanan pengaduan PDAM","padahal meter tidak bergerak ,","['padahal', 'meter', 'tidak', 'bergerak', ',']","padahal meter tidak gerak ,",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5530282008050071,Negatif,-2,-1,Negatif,
13079,Tetap mbulet sistem spt itu karena mesin yang jawab,karena mesin jawab,"['karena', 'mesin', 'jawab']",karena mesin jawab,Lainnya,Lainnya,0.5971216796252262,Netral,0,0,Netral,
