comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
12439,"@putri.diananurf Selamat sore Ibu Putri, mohon maaf atas kendala yg dialami. Mulai dini hari tadi NTU/tingkat kekeruhan air baku sangat tinggi & ada sedikit gangguan di IPAM Karangpilang. Saat ini sudah teratasi, proses normalisasi 🙏🙏 Utk tindaklanjut aduan silahkan mengirimkan alamat lengkap dan nomor telpnya via DM atau melalui Aplikasi CIS PDAM.-w",". diananurf selamat sore ibu putri , mohon maaf kendala alami . ntu kekeruhan air baku sangat ada sedikit gangguan ipam karangpilang . sudah teratasi , proses normalisasi tindaklanjut aduan silahkan mengirimkan alamat lengkap nomor telpnya via pesan melalui aplikasi cis pdam .","['.', 'diananurf', 'selamat', 'sore', 'ibu', 'putri', ',', 'mohon', 'maaf', 'kendala', 'alami', '.', 'ntu', 'kekeruhan', 'air', 'baku', 'sangat', 'ada', 'sedikit', 'gangguan', 'ipam', 'karangpilang', '.', 'sudah', 'teratasi', ',', 'proses', 'normalisasi', 'tindaklanjut', 'aduan', 'silahkan', 'mengirimkan', 'alamat', 'lengkap', 'nomor', 'telpnya', 'via', 'pesan', 'melalui', 'aplikasi', 'cis', 'pdam', '.']",". diananurf selamat sore ibu putri , mohon maaf kendala alami . ntu keruh air baku sangat ada sedikit ganggu ipam karangpilang . sudah atas , proses normalisasi tindaklanjut adu silah kirim alamat lengkap nomor telpnya via pesan lalu aplikasi cis pdam .",Pelayanan,Pelayanan,1.0000000000000004,Netral,-1,-1,Negatif,
12440,"@devitachrisnashanty71 Selamat sore Ibu Devita, mohon maaf atas kendala yg dialami. Mulai dini hari tadi NTU/tingkat kekeruhan air baku sangat tinggi & ada sedikit gangguan di IPAM Karangpilang. Saat ini sudah teratasi, proses normalisasi 🙏🙏 Utk tindaklanjut aduan silahkan mengirimkan alamat lengkap dan nomor telpnya via DM atau melalui Aplikasi CIS PDAM.-w","selamat sore ibu devita , mohon maaf kendala alami . ntu kekeruhan air baku sangat ada sedikit gangguan ipam karangpilang . sudah teratasi , proses normalisasi tindaklanjut aduan silahkan mengirimkan alamat lengkap nomor telpnya via pesan melalui aplikasi cis pdam .","['selamat', 'sore', 'ibu', 'devita', ',', 'mohon', 'maaf', 'kendala', 'alami', '.', 'ntu', 'kekeruhan', 'air', 'baku', 'sangat', 'ada', 'sedikit', 'gangguan', 'ipam', 'karangpilang', '.', 'sudah', 'teratasi', ',', 'proses', 'normalisasi', 'tindaklanjut', 'aduan', 'silahkan', 'mengirimkan', 'alamat', 'lengkap', 'nomor', 'telpnya', 'via', 'pesan', 'melalui', 'aplikasi', 'cis', 'pdam', '.']","selamat sore ibu devita , mohon maaf kendala alami . ntu keruh air baku sangat ada sedikit ganggu ipam karangpilang . sudah atas , proses normalisasi tindaklanjut adu silah kirim alamat lengkap nomor telpnya via pesan lalu aplikasi cis pdam .",Pelayanan,Pelayanan,0.9999999999999999,Netral,-1,-1,Negatif,
12441,"@arief_2211 Selamat siang Bp Arief, mohon maaf atas kendala yg dialami. Mulai dini hari tadi NTU/tingkat kekeruhan air baku sangat tinggi & ada sedikit gangguan di IPAM Karangpilang. Saat ini sudah teratasi, proses normalisasi 🙏🙏 Utk tindaklanjut aduan silahkan mengirimkan alamat lengkap dan nomor telpnya via DM atau melalui Aplikasi CIS PDAM.-w","selamat siang bp arief , mohon maaf kendala alami . ntu kekeruhan air baku sangat ada sedikit gangguan ipam karangpilang . sudah teratasi , proses normalisasi tindaklanjut aduan silahkan mengirimkan alamat lengkap nomor telpnya via pesan melalui aplikasi cis pdam .","['selamat', 'siang', 'bp', 'arief', ',', 'mohon', 'maaf', 'kendala', 'alami', '.', 'ntu', 'kekeruhan', 'air', 'baku', 'sangat', 'ada', 'sedikit', 'gangguan', 'ipam', 'karangpilang', '.', 'sudah', 'teratasi', ',', 'proses', 'normalisasi', 'tindaklanjut', 'aduan', 'silahkan', 'mengirimkan', 'alamat', 'lengkap', 'nomor', 'telpnya', 'via', 'pesan', 'melalui', 'aplikasi', 'cis', 'pdam', '.']","selamat siang bp arief , mohon maaf kendala alami . ntu keruh air baku sangat ada sedikit ganggu ipam karangpilang . sudah atas , proses normalisasi tindaklanjut adu silah kirim alamat lengkap nomor telpnya via pesan lalu aplikasi cis pdam .",Pelayanan,Pelayanan,0.9999999999999999,Netral,-2,-1,Negatif,
12442,"@aminu_birohma Selamat siang Ibu AMinu, mohon maaf atas kendala yg dialami. Mulai dini hari tadi NTU/tingkat kekeruhan air baku sangat tinggi & ada sedikit gangguan di IPAM Karangpilang. Saat ini sudah teratasi, proses normalisasi 🙏🙏 Utk tindaklanjut aduan silahkan mengirimkan alamat lengkap dan nomor telpnya via DM atau melalui Aplikasi CIS PDAM.-w","selamat siang ibu aminu , mohon maaf kendala alami . ntu kekeruhan air baku sangat ada sedikit gangguan ipam karangpilang . sudah teratasi , proses normalisasi tindaklanjut aduan silahkan mengirimkan alamat lengkap nomor telpnya via pesan melalui aplikasi cis pdam .","['selamat', 'siang', 'ibu', 'aminu', ',', 'mohon', 'maaf', 'kendala', 'alami', '.', 'ntu', 'kekeruhan', 'air', 'baku', 'sangat', 'ada', 'sedikit', 'gangguan', 'ipam', 'karangpilang', '.', 'sudah', 'teratasi', ',', 'proses', 'normalisasi', 'tindaklanjut', 'aduan', 'silahkan', 'mengirimkan', 'alamat', 'lengkap', 'nomor', 'telpnya', 'via', 'pesan', 'melalui', 'aplikasi', 'cis', 'pdam', '.']","selamat siang ibu aminu , mohon maaf kendala alami . ntu keruh air baku sangat ada sedikit ganggu ipam karangpilang . sudah atas , proses normalisasi tindaklanjut adu silah kirim alamat lengkap nomor telpnya via pesan lalu aplikasi cis pdam .",Pelayanan,Pelayanan,1.0000000000000002,Netral,-2,-1,Negatif,
12451,"Om tapi Rasa Konco plek,,,,""Betul merasa kehilangan sosok seperti beliau, Selamat jalan Omku....","tapi konco plek , kehilangan sosok , selamat jalan rumah .","['tapi', 'konco', 'plek', ',', 'kehilangan', 'sosok', ',', 'selamat', 'jalan', 'rumah', '.']","tapi konco plek , hilang sosok , selamat jalan rumah .",Lainnya,Lainnya,1.0,Netral,2,1,Positif,
12493,"Dizaman yang serba digital ini harus menggunakan teknologi sebagai pemantauan yang lebih canggih serta pemanfaatan energi terbarukan untuk operasi PDAM bisa menjadikan langkah maju dalam mengurangi biaya operasional.
 Karena masih  banyak keluhan masyarakat terkait seringnya pipa bocor atau sistem distribisi yang tidak efisien hal ini mengakibatkan pemborosan air dan gangguan pasokan ke konsumen

Sarannya yaitu PDAM Surya sembada bisa mengadopsi teknologi baru dalam manajemen air sepwrti penggunaan sisten pemantaun berbasis IoT (Internet of Things) untuk memantau tekanan air, kebocoran dan konsumsi secara real-rime . Dengan Teknologi tersebut bisa meningkatkan efisiensi operasional dan mempercepat deteksi masalah.  #HUTPDAMSurabaya #HUT48PDAMSurabaya #beritapdamsby","karena banyak keluhan masyarakat terkait pipa bocor sistem distribusi tidak efisien mengakibatkan pemborosan air gangguan pasokan konsumen saran pdam surya sembada mengadopsi teknologi baru dalam manajemen air penggunaan sistem pemantauan berbasis iot internet memantau tekanan air , kebocoran konsumsi real rime . teknologi efisiensi operasional mempercepat deteksi .","['karena', 'banyak', 'keluhan', 'masyarakat', 'terkait', 'pipa', 'bocor', 'sistem', 'distribusi', 'tidak', 'efisien', 'mengakibatkan', 'pemborosan', 'air', 'gangguan', 'pasokan', 'konsumen', 'saran', 'pdam', 'surya', 'sembada', 'mengadopsi', 'teknologi', 'baru', 'dalam', 'manajemen', 'air', 'penggunaan', 'sistem', 'pemantauan', 'berbasis', 'iot', 'internet', 'memantau', 'tekanan', 'air', ',', 'kebocoran', 'konsumsi', 'real', 'rime', '.', 'teknologi', 'efisiensi', 'operasional', 'mempercepat', 'deteksi', '.']","karena banyak keluh masyarakat kait pipa bocor sistem distribusi tidak efisien akibat boros air ganggu pasok konsumen saran pdam surya sembada adopsi teknologi baru dalam manajemen air guna sistem pantau bas iot internet pantau tekan air , bocor konsumsi real rime . teknologi efisiensi operasional cepat deteksi .",Kebocoran,Lainnya,0.2593722951041556,Positif,-6,-1,Negatif,
12494,"Perlu diadakan lagi program Air Siap Minum di beberapa tempat namun dengan suatu yang berbeda seperti disediakan beberapa gelas untuk minum, karena tidak semua orang memiliki budaya yang sama dan ada beberapa orang yang tidak terbiasa minum air langsung dari kran. Pemberian edukasi kepada masyarakat bahwa air siap minum telah teruji kandungannya dan baik untuk dikonsumsi. Dengan cara tersebut program air siap minum bisa berjalan dengan baik dan tidak terbengkalai di beberapa tempat. #HUTPDAMSurabaya #HUT48PDAMSurabaya #beritapdamsby",karena tidak memiliki budaya ada tidak terbiasa minum air keran . pemberian edukasi masyarakat air minum teruji kandungan konsumsi . program air minum berjalan tidak terbengkalai .,"['karena', 'tidak', 'memiliki', 'budaya', 'ada', 'tidak', 'terbiasa', 'minum', 'air', 'keran', '.', 'pemberian', 'edukasi', 'masyarakat', 'air', 'minum', 'teruji', 'kandungan', 'konsumsi', '.', 'program', 'air', 'minum', 'berjalan', 'tidak', 'terbengkalai', '.']",karena tidak milik budaya ada tidak biasa minum air keran . beri edukasi masyarakat air minum uji kandung konsumsi . program air minum jalan tidak bengkalai .,Lainnya,Lainnya,0.314660982953779,Positif,-5,-1,Negatif,
12495,"Selamat Ulang Tahun ke-48 PDAM Surya Sembada Kota Surabaya! 
48 tahun melayani, 48 tahun berinovasi, dan 48 tahun menjadi andalan warga Surabaya dalam menyediakan air berkualitas. 
Dengan semangat ""Semakin Hebat"", PDAM Surya Sembada terus membuktikan diri sebagai pionir pelayanan air bersih yang tidak hanya mengalirkan kehidupan, tetapi juga membangun masa depan kota Surabaya. 
Semoga di usia yang matang ini, PDAM Surya Sembada semakin kuat dalam menghadapi tantangan, semakin inovatif dalam teknologi, dan semakin dekat di hati masyarakat. Hebat kini, hebat nanti, dan hebat selamanya untuk Surabaya yang lebih baik! 🔥🔥🔥","selamat ulang pdam surya sembada kota surabaya ! melayani , berinovasi , andalan warga surabaya dalam menyediakan air berkualitas . semangat hebat , pdam surya sembada membuktikan pionir pelayanan air bersih tidak mengalirkan ,","['selamat', 'ulang', 'pdam', 'surya', 'sembada', 'kota', 'surabaya', '!', 'melayani', ',', 'berinovasi', ',', 'andalan', 'warga', 'surabaya', 'dalam', 'menyediakan', 'air', 'berkualitas', '.', 'semangat', 'hebat', ',', 'pdam', 'surya', 'sembada', 'membuktikan', 'pionir', 'pelayanan', 'air', 'bersih', 'tidak', 'mengalirkan', ',']","selamat ulang pdam surya sembada kota surabaya ! layan , inovasi , andal warga surabaya dalam sedia air kualitas . semangat hebat , pdam surya sembada bukti pionir layan air bersih tidak alir ,",Lainnya,Lainnya,0.5892379635637691,Positif,-1,-1,Negatif,
12550,Sumpah pengaduan lewat call center cs nya tidak berkompeten sama sekali,sumpah pengaduan call center pelayanan pelanggan nya tidak berkompeten sekali,"['sumpah', 'pengaduan', 'call', 'center', 'pelayanan', 'pelanggan', 'nya', 'tidak', 'berkompeten', 'sekali']",sumpah adu call center layan langgan nya tidak kompeten sekali,Pelayanan,Pelayanan,1.0,Negatif,0,0,Netral,
12575,"Min ,, sidotopo wetan baru mosok air keluar sehari cm sekali min ...","admin , sidotopo wetan baru air keluar sehari sekali admin .","['admin', ',', 'sidotopo', 'wetan', 'baru', 'air', 'keluar', 'sehari', 'sekali', 'admin', '.']","admin , sidotopo wetan baru air keluar hari sekali admin .",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000004,Negatif,0,0,Netral,
12576,"Tolong di bantu, Air di Rumah Saya Bau Banget, Alamat Rumah, Jln Setro V no. 61, Rumah cat biru, Saya sebagai Pendatang, Baru tinggal 2bln kurang, kaget pas tau Air nya keruh + Bau gott,pdhal Di jakarta yang padat penduduk tapi air nya bersih Jernih,","bantu , air rumah bau sekali , alamat rumah , jalan setro . , rumah cat biru , pendatang , baru , kaget pas air nya keruh bau gott ,","['bantu', ',', 'air', 'rumah', 'bau', 'sekali', ',', 'alamat', 'rumah', ',', 'jalan', 'setro', '.', ',', 'rumah', 'cat', 'biru', ',', 'pendatang', ',', 'baru', ',', 'kaget', 'pas', 'air', 'nya', 'keruh', 'bau', 'gott', ',']","bantu , air rumah bau sekali , alamat rumah , jalan setro . , rumah cat biru , datang , baru , kaget pas air nya keruh bau gott ,",Air Kotor/Bau,Air Kotor/Bau,0.3680834663840514,Negatif,0,0,Netral,
12576,"Tolong di bantu, Air di Rumah Saya Bau Banget, Alamat Rumah, Jln Setro V no. 61, Rumah cat biru, Saya sebagai Pendatang, Baru tinggal 2bln kurang, kaget pas tau Air nya keruh + Bau gott,pdhal Di jakarta yang padat penduduk tapi air nya bersih Jernih,",padahal jakarta padat penduduk,"['padahal', 'jakarta', 'padat', 'penduduk']",padahal jakarta padat duduk,Lainnya,Lainnya,0.30596631501828686,Negatif,0,0,Netral,
12576,"Tolong di bantu, Air di Rumah Saya Bau Banget, Alamat Rumah, Jln Setro V no. 61, Rumah cat biru, Saya sebagai Pendatang, Baru tinggal 2bln kurang, kaget pas tau Air nya keruh + Bau gott,pdhal Di jakarta yang padat penduduk tapi air nya bersih Jernih,","tapi air nya bersih jernih ,","['tapi', 'air', 'nya', 'bersih', 'jernih', ',']","tapi air nya bersih jernih ,",Air Kotor/Bau,Air Kotor/Bau,0.5402139660431646,Negatif,2,1,Positif,
12596,Cpek min DM² terus.. gak da solusinya,lelah admin pesan . tidak da solusi,"['lelah', 'admin', 'pesan', '.', 'tidak', 'da', 'solusi']",lelah admin pesan . tidak da solusi,Pelayanan,Pelayanan,1.0000000000000002,Negatif,0,0,Netral,
12601,@pdamsuryasembada iya sudah kembali mengalir. tapi keruh tadi pagi. nanti malam akan saya cek lagi.smoga sudah normal,tapi keruh pagi . malam,"['tapi', 'keruh', 'pagi', '.', 'malam']",tapi keruh pagi . malam,Air Kotor/Bau,Air Kotor/Bau,0.44205341727604447,Positif,-2,-1,Negatif,
12645,Pdam slow responnnnn kacauuuu,pdam lambat respons kacau,"['pdam', 'lambat', 'respons', 'kacau']",pdam lambat respons kacau,Lainnya,Lainnya,1.0000000000000002,Negatif,0,0,Netral,
12668,"Perbaikan pipa bocor diameter 300mm telah selesai sekitar pukul 17.00 WIB dan saat ini proses normalisasi aliran air ke pelanggan. Jika pelanggan mengalami kendala dalam distribusi air, dapat melakukan pengaduan melalui aplikasi CIS PDAM SURABAYA, yg dapat diunduh di AppStore atau di PlayStore.","perbaikan pipa bocor diameter mm selesai . proses normalisasi aliran air pelanggan . pelanggan mengalami kendala dalam distribusi air , melakukan pengaduan melalui aplikasi cis pdam surabaya , unduh appstore playstore .","['perbaikan', 'pipa', 'bocor', 'diameter', 'mm', 'selesai', '.', 'proses', 'normalisasi', 'aliran', 'air', 'pelanggan', '.', 'pelanggan', 'mengalami', 'kendala', 'dalam', 'distribusi', 'air', ',', 'melakukan', 'pengaduan', 'melalui', 'aplikasi', 'cis', 'pdam', 'surabaya', ',', 'unduh', 'appstore', 'playstore', '.']","baik pipa bocor diameter mm selesai . proses normalisasi alir air langgan . langgan alami kendala dalam distribusi air , laku adu lalu aplikasi cis pdam surabaya , unduh appstore playstore .",Kebocoran,Kebocoran,1.0000000000000004,Netral,-2,-1,Negatif,
12705,Yo ngene nek bayare telat pasti dendo. Tapi nek masalah perbaikan gak onok kompensasi gawe pelanggan. Kompensasi kok mesti ribet kudu 5-7 KK lapor ng RT. Gk iso cara liyane ta? Nek perbaikan kudune estimasi waktu yang tepat dan selalu tanggap ketika ada gangguan diluar sistem langsung kasih info melalui media sosial atau ke suara surabaya. Supaya masyarakat Surabaya tau dan antisipasi awal,bayar terlambat denda .,"['bayar', 'terlambat', 'denda', '.']",bayar lambat denda .,Harga,Harga,0.8930484443171034,Negatif,0,0,Netral,
12709,"Kelurahan tembok dukuh g Ono list, tapi banyu mati bagus😂","kelurahan tembok dukuh ga ada daftar ,","['kelurahan', 'tembok', 'dukuh', 'ga', 'ada', 'daftar', ',']","lurah tembok dukuh ga ada daftar ,",Air Tidak Mengalir,Air Tidak Mengalir,0.6290855897586092,Netral,-1,-1,Negatif,
12718,@pdamsuryasembada wonorejo pasar kembang masih blm nyala min😂,wonorejo pasar kembang belum hidup admin,"['wonorejo', 'pasar', 'kembang', 'belum', 'hidup', 'admin']",wonorejo pasar kembang belum hidup admin,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
12747,"Kelurahan embong kaliasin mati juga,  kok yo pas pagi,😢😢😢","kelurahan jalan kaliasin mati , pas pagi ,","['kelurahan', 'jalan', 'kaliasin', 'mati', ',', 'pas', 'pagi', ',']","lurah jalan kaliasin mati , pas pagi ,",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
12752,"Kok ket dino iki min pengumumane.. ket sabtu banyu ku iku matek ket jam 5 isuk sampe bengi jam 9 lagek metu.. lha wong gk isok umbah2, masak, adus..tagihan gk tau telat bayar min.. tapi kok ngene layanane.. onok ae ben wulan banyu iku masalah.. gk isok lancar blas..... 😂😂😂😂",tapi layanan . ada aja wulan air . ga lancar sama sekali .,"['tapi', 'layanan', '.', 'ada', 'aja', 'wulan', 'air', '.', 'ga', 'lancar', 'sama', 'sekali', '.']",tapi layan . ada aja wulan air . ga lancar sama sekali .,Pelayanan,Lainnya,0.4410025737069181,Negatif,1,1,Positif,
12755,Oalah yo² mau heran tp ini Indonesia info penting selalu telat min² iki bocor e baru 1 jam yg lalu ta wes ket wingi? 😂,oalah heran,"['oalah', 'heran']",oalah heran,Lainnya,Lainnya,0.3650254062331191,Negatif,0,0,Netral,
12755,Oalah yo² mau heran tp ini Indonesia info penting selalu telat min² iki bocor e baru 1 jam yg lalu ta wes ket wingi? 😂,lalu ta sudah ?,"['lalu', 'ta', 'sudah', '?']",lalu ta sudah ?,Lainnya,Lainnya,0.6328838954971648,Negatif,0,0,Netral,
12756,Ini sampe di daerah Ketabang.. gimana masak. + Mandi nya . Air gak ada.. pengumuman nya cuma itu aja tapi nyatanya tambah menular ke yang lain.. gimana sihh ? Ayolah kita byar air juga ontime. Jangan kasih seenaknya aja,tapi nyata menular . sihh ? ayo bayar air . kasih seenaknya,"['tapi', 'nyata', 'menular', '.', 'sihh', '?', 'ayo', 'bayar', 'air', '.', 'kasih', 'seenaknya']",tapi nyata tular . sihh ? ayo bayar air . kasih enak,Harga,Harga,0.43087673034233787,Negatif,0,0,Netral,
12757,Pancet ae,tetap aja,"['tetap', 'aja']",tetap aja,Lainnya,Lainnya,1.0000000000000002,Negatif,2,1,Positif,
12759,"ojo ndadak lek ngekei pengumuman min, sakno neh sg arep budal sekolah/kerjo. Moso arep ga adus🥲","dadak pengumuman admin , kasihan sg berangkat sekolah kerja . ga mandi","['dadak', 'pengumuman', 'admin', ',', 'kasihan', 'sg', 'berangkat', 'sekolah', 'kerja', '.', 'ga', 'mandi']","dadak umum admin , kasihan sg berangkat sekolah kerja . ga mandi",Lainnya,Lainnya,1.0,Negatif,1,1,Positif,
12765,"Kelurahan Peneleh ga ada di keterangan mati, tapi kok ikutan mati 😪","kelurahan peneleh ga ada keterangan mati ,","['kelurahan', 'peneleh', 'ga', 'ada', 'keterangan', 'mati', ',']","lurah teh ga ada terang mati ,",Air Tidak Mengalir,Harga,0.4373773362364163,Netral,-3,-1,Negatif,
12765,"Kelurahan Peneleh ga ada di keterangan mati, tapi kok ikutan mati 😪",tapi mati,"['tapi', 'mati']",tapi mati,Air Tidak Mengalir,Lainnya,0.9196199684651917,Netral,-1,-1,Negatif,
12766,Ini gmn ya pelayanan dr pdam pemadaman nya jam brp pemberitahuan nya jam brp?? 🤷🏻‍♂️ Giliran pengaduan untuk tangki gratis tidak bisa harus melalui RT setempat sedangkan pihak RT tidak ada di tempat 🤦🏻,pelayanan pdam padam nya jam pemberitahuan nya jam ? giliran pengaduan tangki gratis tidak harus melalui,"['pelayanan', 'pdam', 'padam', 'nya', 'jam', 'pemberitahuan', 'nya', 'jam', '?', 'giliran', 'pengaduan', 'tangki', 'gratis', 'tidak', 'harus', 'melalui']",layan pdam padam nya jam pemberitahuan nya jam ? gilir adu tangki gratis tidak harus lalu,Air Tidak Mengalir,Air Tidak Mengalir,0.5839889107850311,Negatif,0,0,Netral,
12770,Mbok yo ojok isuk2. Digawe tandang gawe.,pagi . pakai tandang kerja .,"['pagi', '.', 'pakai', 'tandang', 'kerja', '.']",pagi . pakai tandang kerja .,Lainnya,Lainnya,1.0000000000000002,Negatif,1,1,Positif,
12771,"mane mane lak niat madamno kei info H-1 di WA i, di SMS i, Didelek ng tikt*k,IG podo erooo cek podo nandon banyu penggunane iku ben podo ngebekki BAK* ng omane  ngonoloooo karepe awadewe ikuu 😌","niat padam informasi whatsapp , sms , taruh ng tikt , instagram podo cek podo tandon air pengguna podo penuh bak ng rumah semaunya","['niat', 'padam', 'informasi', 'whatsapp', ',', 'sms', ',', 'taruh', 'ng', 'tikt', ',', 'instagram', 'podo', 'cek', 'podo', 'tandon', 'air', 'pengguna', 'podo', 'penuh', 'bak', 'ng', 'rumah', 'semaunya']","niat padam informasi whatsapp , sms , taruh ng tikt , instagram podo cek podo tandon air guna podo penuh bak ng rumah mau",Pelayanan,Pelayanan,1.0000000000000002,Negatif,0,0,Netral,
12772,Kudune kepala Pdam di ganti..bagi mereka sepele Informasinya...bagi manusia yg terdampak orang banyak🔥🔥🔥🔥 akibatnya secara tidak langsung kita di rugikan apalagi dipotong uang pekerjaan karena tidak bisa bekerja!,kepala pdam ganti . sepele informasi . manusia dampak banyak akibatnya tidak rugi potong uang pekerjaan,"['kepala', 'pdam', 'ganti', '.', 'sepele', 'informasi', '.', 'manusia', 'dampak', 'banyak', 'akibatnya', 'tidak', 'rugi', 'potong', 'uang', 'pekerjaan']",kepala pdam ganti . sepele informasi . manusia dampak banyak akibat tidak rugi potong uang kerja,Lainnya,Lainnya,0.23659029013227661,Negatif,0,0,Netral,
12775,@nayaka.sama berasa hidup dipedalaman😂,. berasa hidup pedalaman,"['.', 'berasa', 'hidup', 'pedalaman']",. asa hidup dalam,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
12776,"Woooyyy rek khusus dino iki warga Surabaya dadi kaum rebahan ae, gak usah kerjo sekolah masak umbah2 korah2 opo maneh ngising, nyekelo hp ae sedinoan karo ngomel2 i akun iki cekno terlampiaskan emosimu lek gak tiwas atimu mendodok terus sampe mene 🤭🤭😂😂😂🤣🤣🤣","woooyyy kawan warga surabaya kaum rebahan aja , tidak perlu kerja sekolah masak umbah cuci berak , pegang ponsel genggam aja seharian marah akun cek lampias emosi tidak terlanjur hati sampai besok","['woooyyy', 'kawan', 'warga', 'surabaya', 'kaum', 'rebahan', 'aja', ',', 'tidak', 'perlu', 'kerja', 'sekolah', 'masak', 'umbah', 'cuci', 'berak', ',', 'pegang', 'ponsel', 'genggam', 'aja', 'seharian', 'marah', 'akun', 'cek', 'lampias', 'emosi', 'tidak', 'terlanjur', 'hati', 'sampai', 'besok']","woooyyy kawan warga surabaya kaum rebah aja , tidak perlu kerja sekolah masak umbah cuci berak , pegang ponsel genggam aja hari marah akun cek lampias emosi tidak lanjur hati sampai besok",Lainnya,Lainnya,1.0000000000000004,Negatif,0,0,Netral,
12794,telat min🤣 lek ngumumno mesti ndadak.. sak ulan pisan mesti pdam mati pas sekolah😩,terlambat admin mengumumkan mesti dadak . sangat mesti pdam mati pas sekolah,"['terlambat', 'admin', 'mengumumkan', 'mesti', 'dadak', '.', 'sangat', 'mesti', 'pdam', 'mati', 'pas', 'sekolah']",lambat admin umum mesti dadak . sangat mesti pdam mati pas sekolah,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,1,1,Positif,
12804,Onok proyek iku pengumuman ojok mendadak sak karepe dewe pak..opo mane jam selesai ne yo gak jelas isuk podo brgkat kerja sekolah kok sak karepe dewe,ada proyek pengumuman mendadak semaunya . jam selesai tidak jelas pagi podo berangkat kerja sekolah semaunya,"['ada', 'proyek', 'pengumuman', 'mendadak', 'semaunya', '.', 'jam', 'selesai', 'tidak', 'jelas', 'pagi', 'podo', 'berangkat', 'kerja', 'sekolah', 'semaunya']",ada proyek umum dadak mau . jam selesai tidak jelas pagi podo berangkat kerja sekolah mau,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
12807,Matine ket jam 4 lebih 15 min telat e kebacut,mati jam lebih admin terlambat nya kebacut,"['mati', 'jam', 'lebih', 'admin', 'terlambat', 'nya', 'kebacut']",mati jam lebih admin lambat nya bacut,Lainnya,Lainnya,1.0,Negatif,0,0,Netral,
12823,"Tagihan pdam saya mulai Oktober 2024-januari 2025 sama padahal meteran mati mohon ditindak lanjuti ,","padahal meter mati mohon tindak ,","['padahal', 'meter', 'mati', 'mohon', 'tindak', ',']","padahal meter mati mohon tindak ,",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.48037180228446225,Netral,-1,-1,Negatif,
12830,Tolong fast respon,cepat respon,"['cepat', 'respon']",cepat respon,Pelayanan,Pelayanan,1.0,Negatif,1,1,Positif,
12833,"Saat keluar akun, trus pas login lagi suruh masukin no pelanggan, saat no pelanggan dimasukin gak bisa, muncul no pelanggan sudah terdaftar, trus gmna caranya kak.","lalu pas login suruh masukkan pelanggan , pelanggan masuk tidak , muncul pelanggan sudah terdaftar ,","['lalu', 'pas', 'login', 'suruh', 'masukkan', 'pelanggan', ',', 'pelanggan', 'masuk', 'tidak', ',', 'muncul', 'pelanggan', 'sudah', 'terdaftar', ',']","lalu pas login suruh masuk langgan , langgan masuk tidak , muncul langgan sudah daftar ,",Lainnya,Lainnya,0.42427780509886365,Netral,-2,-1,Negatif,
12838,"Mohon ditanggapi keluhan sy sdh bolak balik telp call center hny dijanjikan akan ada petugas dtg tp nyatanya smp skr nggak ada petugas yg datang, air sdh nggak keluar smp sekali dan hny terjadi di rumah saya, segala aktivitas terhambat, begini kinerja pelayanan publik?",mohon ditanggapi keluhan sudah berkali kali telepon call center janji,"['mohon', 'ditanggapi', 'keluhan', 'sudah', 'berkali', 'kali', 'telepon', 'call', 'center', 'janji']",mohon tanggap keluh sudah kali kali telepon call center janji,Pelayanan,Lainnya,0.49729543417448085,Negatif,0,0,Netral,
12839,"Woooyy air dirumah saya mati, nggak nyala2 ini gimana ini... Mau mandi ga bisa, mau ngapa2in nggak bisa. KACAU !!!",sedang apa tidak . kacau !,"['sedang', 'apa', 'tidak', '.', 'kacau', '!']",sedang apa tidak . kacau !,Lainnya,Lainnya,0.8463931371084696,Negatif,0,0,Netral,
12844,Ini gimana janjinya Jumat estimasi 2 jam lah kuk smpe Minggu blm keluar ..,janji jumat estimasi jam sampai belum keluar .,"['janji', 'jumat', 'estimasi', 'jam', 'sampai', 'belum', 'keluar', '.']",janji jumat estimasi jam sampai belum keluar .,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
12846,@pdamsuryasembada wilayah gadukan utara ini jg air gak keluar sampe hari ini gimana min solusinya,wilayah gadukan utara air tidak keluar sampai admin solusi,"['wilayah', 'gadukan', 'utara', 'air', 'tidak', 'keluar', 'sampai', 'admin', 'solusi']",wilayah gaduk utara air tidak keluar sampai admin solusi,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
12877,"@mas.her1 pengundian umroh akan kami umumkan H-1, pantau terus media sosial kami ya ☺",. pengundian umroh,"['.', 'pengundian', 'umroh']",. undi umroh,Lainnya,Lainnya,0.8886050853809273,Positif,0,0,Netral,
